Code,no_car_in_household,Msoa_name,lone_parent_unemployed,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,population_cannot_speak_english,Limiting_long-term_illness_disability,hospital_admission_associated_with_alcohol,regular_smoking_at15,non_white_ethnic_group,net weekly income,education_no qualifications,general health age 50-64,work_49hr_more,samhi_index.2011
E02000697,1416,Merton 009,40.9,10.93560146,69.519545,5.1,15.3,20.1,284.836132780083,3,0,1.5,8.1,71.6,5.8,22.4,1450,6.0,2.077698549299238,1124,-1.771421448512121
E02000698,592,Merton 010,38.0,16.50197628,71.344995,3.4,6.8,55.2,405.2877972972973,1,0,1.3,10.9,62.4,6,17.8,1380,7.5,2.2080789712949733,939,-1.8471471314230172
E02000699,945,Merton 011,25.0,13.0787037,68.72079,3.4,10.6,26.5,422.4225895522388,1,0,1.3,9.2,62.4,5.9,17.8,1420,8.0,2.517610226976259,899,-1.6620937029010516
E02000700,1506,Merton 012,42.7,16.19396157,59.93209,25.1,25.8,50.6,435.72852,0,0,5.0,13.5,112.7,2.5,43.0,810,19.3,5.102533172496984,466,-1.6517902832489266
E02000701,1080,Merton 013,42.0,17.6276771,62.962925,15.9,20.6,53.6,118.8897701863354,1,3,7.0,13.7,109.0,2.2,58.2,765,20.4,4.8513674197384065,416,-1.485879741287503
E02000702,1077,Merton 014,39.3,16.92982456,59.66649,22.7,22.0,65.4,785.4033138686132,0,0,4.9,14.5,116.6,2.4,52.5,795,21.5,4.694466299501705,357,-1.255711497909407
E02000703,657,Merton 015,34.3,17.59162304,71.03899,6.2,7.6,22.3,412.93399290780144,0,0,2.1,12.4,68.2,5.2,27.8,1250,12.1,3.0415335463258786,699,-1.307448565502543
E02000704,1219,Merton 016,40.1,11.30876747,65.761165,12.9,16.2,68.8,310.89822330097087,3,0,2.3,13.4,89.1,4.1,23.9,1040,14.7,3.707585484082274,691,-1.5800576294124324
E02000705,698,Merton 017,30.2,20.30965392,63.42631,12.9,13.6,29.2,619.3312857142857,1,0,5.1,14.4,104.7,2.3,59.2,875,18.9,4.614623283434368,402,-1.3244752814643652
E02000706,1565,Merton 018,42.8,18.81113619,60.149565,25.6,28.2,49.4,67.89127015250544,3,2,5.7,15.2,112.4,2.2,53.2,675,24.0,5.159790819291111,351,-1.1787292889890084
E02000707,886,Merton 019,41.6,22.70042194,62.055665,27.2,21.8,46.5,448.940390625,0,0,3.0,13.6,120.4,2.3,58.3,780,22.2,4.276931301790965,267,-1.5118375178553574
E02000708,589,Merton 020,39.2,13.88638413,69.585745,7.2,9.1,90,481.4109620253165,0,0,3.4,12.0,74.7,4.6,31.0,1140,13.4,3.1227305737109656,587,-1.7447763933685996
E02000709,477,Merton 021,31.0,16.55629139,70.045365,7.3,7.4,32.8,319.0873035714285,0,0,2.2,13.9,76.5,5.4,24.1,1060,16.6,3.593282124723343,546,-1.1487544353291537
E02000710,1083,Merton 022,38.3,16.71335201,62.93411,22.2,18.2,76.8,641.52023046875,0,0,3.7,17.8,99.1,2.5,40.9,750,24.0,4.775489952865294,405,-1.1002260895533849
E02000711,1162,Merton 023,45.6,17.76971895,64.270815,18.3,18.2,78.3,329.4837990196079,2,1,5.2,15.5,107.3,2.3,40.3,815,22.0,4.905938767982295,430,-1.1313529908842317
E02000712,1085,Merton 024,45.7,17.32217573,61.29614,19.6,15.7,82.4,738.192023880597,0,0,3.4,17.0,112.1,2.8,33.5,780,24.1,5.49475866835618,448,-1.0254908277603367
E02000713,459,Merton 025,29.9,14.3006263,68.44174,6.3,6.4,50.5,323.15105384615384,0,0,1.7,13.8,84.2,5.6,21.1,965,21.8,3.340488328414274,459,-1.0742584755287303
E02000714,1380,Newham 001,47.3,21.80312787,58.223765,19.7,34.3,53.1,94.58042741935483,0,0,8.6,12.5,92.5,2.6,68.8,795,18.5,5.460582954126184,382,-1.7162365143344986
E02000715,1214,Newham 002,59.0,31.23209169,56.93329,18.1,34.8,32.9,449.4144246575342,0,0,10.0,15.5,100.4,2,81.9,700,22.9,5.922582410067022,187,-1.9635111854520688
E02000716,1172,Newham 003,45.9,24.18367347,57.90849,19.4,31.8,36.7,325.5378659793815,1,1,10.2,14.2,123.4,2.1,76.2,730,21.0,5.746650089791407,274,-1.3393183974486402
E02000717,1261,Newham 004,53.8,27.44014733,57.69784,17.3,38.3,34.9,213.50178056426333,1,3,11.7,14.7,95.5,1.8,84.4,720,21.6,6.258486606591779,231,-1.757641505504538
E02000718,1151,Newham 005,54.8,29.77941176,55.715525,22.4,34.3,34,379.6792117647058,0,0,9.8,15.5,96.0,2.2,82.7,670,23.6,6.447368421052632,143,-1.8664440749724505
E02000719,1650,Newham 006,38.7,21.9047619,57.47461,19.6,37.0,48.4,184.59075308641977,0,0,8.3,13.1,96.8,2.6,64.2,720,17.3,5.6504114973590465,380,-1.5807259168493937
E02000720,1001,Newham 007,42.8,25.25366404,58.327865,15.6,30.4,45.1,281.81932894736843,0,0,10.0,13.6,99.1,2.3,78.0,855,18.9,5.020752443432856,289,-1.775228888769289
E02000721,1499,Newham 008,51.8,26.44770959,60.411305,21.9,39.9,41.9,216.80166025641023,1,1,12.0,13.8,120.8,1.9,84.5,710,21.3,6.086401361991913,307,-1.636904617065445
E02000722,1760,Newham 009,44.8,19.18542337,59.255435,20.8,34.7,46.8,378.7250666666667,2,1,7.9,12.6,105.2,2.9,59.8,805,16.3,4.8979591836734695,546,-1.6813553222122428
E02000723,1332,Newham 010,50.3,27.7866242,58.68643,15.4,37.2,22.9,164.5377033898305,0,7,11.9,14.7,94.9,1.5,91.6,830,19.2,6.005098668680955,276,-1.969540105352237
E02000724,1044,Newham 011,61.6,31.33561644,57.54445,17.2,36.6,24.1,246.2495757575757,1,1,11.7,14.7,90.8,1.6,88.1,785,21.5,5.091453631404428,263,-2.0879360029863805
E02000725,2432,Newham 012,41.6,16.8618267,56.3453,25.4,39.3,35.3,300.2885738396625,3,7,6.5,11.9,93.2,2.9,58.4,775,14.3,4.992590903909723,689,-1.6360091505712997
E02000726,2242,Newham 013,46.5,18.28316611,57.83462,25.9,42.2,26.3,287.9481148068669,3,2,6.3,11.3,77.6,2.8,60.1,780,13.6,4.372323642100518,659,-1.7382964291141318
E02000727,1212,Newham 014,54.4,28.96622313,57.82312,16.0,42.1,25,144.59718279569893,0,0,11.9,13.5,90.9,1.6,90.4,775,19.4,5.5053607999036265,213,-2.1781959397030484
E02000728,985,Newham 015,50.3,25.57286893,58.25652,13.8,35.9,34.8,150.60255294117647,0,0,10.4,13.8,111.8,1.7,85.4,805,18.1,4.9471253190713504,238,-2.1699638553796228
E02000729,1065,Newham 016,45.9,23.13953488,57.22936,15.8,31.4,46.6,226.66446153846155,0,0,10.1,14.3,104.4,2.3,70.4,805,20.6,5.281789861229114,335,-1.7751277855110994
E02000730,1230,Newham 017,60.4,26.63414634,57.49044,14.9,37.6,38.3,405.8758,1,0,12.5,15.2,112.4,1.5,89.3,755,21.1,6.074140241179098,274,-2.1579452993307786
E02000731,1554,Newham 018,57.5,26.22814321,59.49624,16.9,41.3,34.2,213.00228666666663,3,5,10.9,13.4,80.5,1.7,85.0,775,18.4,5.2119527449617795,294,-2.0796260563811333
E02000732,1337,Newham 019,61.7,28.58508604,56.65096,22.9,39.0,47,158.97984684684684,0,1,10.5,15.8,91.6,2,83.1,675,24.6,6.772486772486773,166,-2.1566911574101986
E02000733,1988,Newham 020,50.6,27.99043062,58.05426,24.4,33.9,46.9,177.66055944055944,0,0,7.5,13.7,106.1,2.6,67.3,740,22.1,5.87571780147662,434,-1.577078441551909
E02000734,1578,Newham 021,49.3,27.13026445,56.507065,22.9,35.1,32.4,177.0065714285714,0,0,7.7,14.3,85.2,2.5,69.1,700,21.9,5.968586387434556,291,-1.6152086905029217
E02000735,1393,Newham 022,61.0,26.07329843,57.208835,19.1,34.3,34.2,167.92202678571428,1,0,10.6,14.9,97.8,2.1,78.4,685,22.5,5.644627004107592,253,-1.8257781035709448
E02000736,1220,Newham 023,52.7,27.93553338,58.39804,19.2,32.4,40.3,435.0837323943662,0,3,8.8,14.7,109.8,2.2,75.2,715,23.6,5.532762864845856,223,-1.7759191312752178
E02000737,1404,Newham 024,45.2,27.6534296,60.48518,17.3,28.1,34.1,577.817687150838,1,0,7.6,14.7,95.6,2.4,70.3,755,22.1,5.745177019291923,287,-1.745840052839564
E02000738,1130,Newham 025,51.1,29.64254577,59.391865,14.0,28.5,30.9,467.356,1,3,8.7,12.5,94.6,2.4,72.9,840,20.3,4.748405386250886,261,-2.104819675009121
E02000739,1268,Newham 026,48.0,22.02835333,58.52601,18.8,35.5,37.6,187.2252893982808,0,1,8.3,14.2,96.3,2.5,68.6,705,21.5,6.191860465116279,290,-1.114867117308293
E02000740,1422,Newham 027,51.6,21.99349946,58.198785,24.4,33.6,39.5,268.0485909090909,0,1,6.5,14.6,137.3,2.7,61.8,690,22.3,5.49645390070922,260,-1.255658820700109
E02000741,1404,Newham 028,50.9,24.54394693,60.16577,18.5,31.7,55,323.2727757009346,0,2,8.1,13.5,93.7,2.5,66.4,735,22.2,4.949531801045847,287,-1.7558561959158865
E02000742,1080,Newham 029,50.7,27.08333333,58.54337,20.5,30.6,43,546.6437166666667,0,0,7.5,14.1,115.7,2.5,67.5,745,23.8,5.57092555331992,259,-1.619488175048283
E02000743,1741,Newham 030,52.0,24.45255474,55.694685,28.5,36.1,36.9,188.86485185185185,0,6,7.2,17.0,127.0,2.7,62.0,610,27.3,7.35632183908046,246,-1.0676168334692553
E02000744,1644,Newham 031,49.0,21.11959288,57.545955,22.8,31.6,47,132.6591768707483,0,2,7.5,14.2,112.3,2.8,55.4,680,26.0,5.956386292834891,307,-1.493327078868446
E02000745,1109,Newham 032,42.7,20.41322314,60.20819,23.0,31.6,46.7,570.5801028571428,0,0,8.0,12.8,108.2,2.9,57.5,770,22.1,5.7283343577135835,412,-1.506680746807041
E02000746,1160,Newham 033,44.3,17.34795613,55.755215,20.4,31.2,79.6,329.27101,4,0,6.8,15.0,106.2,3.3,57.8,675,19.6,5.6022003474232775,291,-1.410435132208716
E02000747,2497,Newham 034,52.0,24.55985915,56.826895,26.9,42.1,29.3,366.0195115681234,1,0,4.4,13.6,88.4,3,53.8,745,20.9,5.550329256820319,822,-1.2025234345423863
E02000748,842,Newham 035,40.1,14.05919662,57.429825,15.2,29.9,31.8,562.7868951965065,0,0,8.4,11.7,105.0,3.2,46.5,755,17.4,5.055424924420557,335,-1.6832871904546582
E02000749,1532,Newham 036,46.5,23.72204473,55.203975,27.4,29.6,38.4,421.6712642487047,0,0,5.1,16.4,143.7,3,53.4,650,28.9,7.026762800928754,298,-0.9567348198021992
E02000750,1916,Newham 037,46.7,18.96678967,59.93785,21.8,31.4,44,638.8963418803419,0,0,3.9,9.1,86.2,3.5,54.1,870,14.1,3.767572633552015,900,-1.6316245387100283
E02000751,644,Redbridge 001,26.3,16.31445478,72.219855,4.4,5.6,35.3,543.3583802816902,2,0,0.8,14.9,66.1,3.3,21.1,1100,15.0,3.1758402338041893,1069,-1.5729884188758638
E02000752,960,Redbridge 002,50.5,18.47715736,58.809595,23.3,14.0,36.7,210.9425253456221,1,0,2.0,21.8,104.3,1.6,29.3,700,31.2,8.011738811445342,313,-1.4150084530501248
E02000753,628,Redbridge 003,48.1,17.34357849,61.196445,18.8,10.9,45.6,578.125634920635,0,0,2.7,18.9,87.2,1.8,30.4,795,26.4,6.865965834428383,317,-1.7355910953288798
E02000754,620,Redbridge 004,47.1,14.75595914,64.401815,12.0,9.4,31,517.2986363636363,0,0,2.1,14.3,75.0,2.4,28.8,950,18.9,4.5186335403726705,448,-1.6168899111631634
E02000755,424,Redbridge 005,39.1,11.75656985,66.135425,12.1,8.6,24.4,283.45073983739843,0,0,1.3,15.2,70.1,2.3,27.3,885,21.1,5.008635578583765,334,-1.9027104424962684
E02000756,1073,Redbridge 006,48.7,15.33180778,63.80456,11.9,10.1,25.5,227.64901623376625,2,0,2.6,15.4,77.3,1.9,34.9,840,21.2,5.227722772277228,802,-1.6513031830521772
E02000757,1241,Redbridge 007,39.5,13.13347609,67.095975,7.3,14.8,25.6,281.4834761904762,4,4,1.1,12.1,64.1,3.3,26.5,1150,12.3,3.4948579396897337,1186,-1.355010197779983
E02000758,447,Redbridge 008,44.5,20.66326531,64.56588,13.6,11.5,20.1,306.2623725490196,0,0,3.2,17.1,74.0,1.9,51.1,850,23.1,5.543423483957668,293,-1.666593719183182
E02000759,1154,Redbridge 009,39.4,15.97908193,65.465765,12.6,13.1,23.9,575.5491732283464,0,1,2.8,12.3,66.2,2.4,37.2,985,15.9,3.668885191347754,881,-1.566326059764792
E02000760,731,Redbridge 010,52.6,15.97151577,62.54121,16.9,13.2,28.9,318.515675862069,0,0,3.2,16.8,72.5,1.7,46.3,820,23.6,5.249457700650759,384,-1.5848685912582925
E02000762,399,Redbridge 012,39.7,19.12144703,63.77463,8.4,10.5,18.8,227.2297217391304,0,0,3.8,16.6,72.7,1.8,62.5,990,17.2,4.941814124023593,336,-2.030301223369652
E02000763,574,Redbridge 013,42.8,20.54108216,62.51654,11.6,14.9,26.6,439.91584370186337,1,0,4.1,15.6,73.2,1.4,60.2,920,19.6,4.87698986975398,344,-1.918136766477424
E02000764,1747,Redbridge 014,34.8,12.16640502,66.753565,7.4,11.1,28.8,255.5085438596491,1,0,1.6,16.3,77.6,2.8,30.2,1025,14.9,4.533789563729684,1229,-1.0602846198106242
E02000765,595,Redbridge 015,42.3,19.6239718,61.902015,9.0,16.0,23.8,101.90360869565218,1,0,4.8,15.1,76.0,1.6,66.0,980,17.2,4.910502138444479,305,-2.090333015942839
E02000767,680,Redbridge 017,43.1,18.77890842,63.27992,10.2,18.3,17.3,502.0708048780488,2,0,4.0,15.5,69.6,1.4,62.3,910,19.6,4.294314381270903,371,-1.6277466216460903
E02000768,466,Redbridge 018,25.2,15.39528433,69.838475,5.2,8.1,32.4,462.6618080808081,0,0,1.4,13.4,70.0,3.4,30.3,1205,13.8,3.6395759717314484,556,-1.3819551850544594
E02000769,1430,Redbridge 019,49.7,19.14311759,62.623945,16.0,14.9,20.2,332.18514772727275,0,0,3.4,13.9,70.7,1.5,56.9,810,18.5,3.972854517178001,640,-1.942870881247572
E02000770,712,Redbridge 020,43.7,25.94296228,62.16453,11.8,21.6,27.7,560.319686440678,0,0,5.9,14.2,84.1,1.1,75.1,875,17.6,4.455051710421639,350,-1.7259382400008596
E02000772,813,Redbridge 022,57.0,21.95540309,61.74171,13.4,24.1,39.2,357.01164864864865,1,0,6.4,14.4,85.3,1.1,73.2,865,18.3,4.407040986766028,363,-1.847313740222152
E02000773,733,Redbridge 023,50.6,23.10418143,62.45366,14.6,23.9,25.8,223.4520965517241,1,0,6.0,12.8,78.3,1.1,79.0,920,17.3,4.38377025998042,382,-1.8511340704334107
E02000774,710,Redbridge 024,63.7,23.64380757,61.14859,15.4,23.2,15.6,597.3388897637795,1,0,7.9,14.3,90.8,0.9,80.7,845,18.5,4.888579387186629,272,-1.6014083735972895
E02000776,645,Redbridge 026,54.9,25.02818489,61.651955,13.0,21.8,19.3,392.9099918699187,0,0,6.2,14.0,67.3,1,76.2,895,16.2,4.796465762070054,312,-1.7734359529637245
E02000777,628,Redbridge 027,35.6,15.05944518,64.04421,10.3,10.5,45.6,356.1330924752476,0,0,2.1,16.2,100.7,2.1,29.8,1030,16.4,4.3745727956254274,512,-1.0916590522827962
E02000779,1372,Redbridge 029,53.2,15.4772141,61.77471,17.3,37.4,43.8,159.80008163265305,2,0,7.1,13.7,101.4,0.9,78.7,815,16.9,4.792373987986419,332,-1.4566375337963289
E02000780,1898,Redbridge 030,64.9,27.04252269,60.322505,16.4,32.5,27.3,304.2989744753262,5,0,8.9,13.3,109.4,0.9,84.2,815,18.6,5.162876459741856,502,-1.1962742712910053
E02000781,1008,Redbridge 031,42.9,26.2605042,63.853415,15.8,15.7,31.4,600.2893060344828,0,0,5.9,14.8,82.1,1.1,73.3,850,20.5,4.961160779715668,588,-1.97086081819687
E02000782,1413,Redbridge 032,66.0,26.55571635,58.80043,22.4,37.4,27.4,306.83658,1,0,9.8,14.4,89.0,0.8,84.2,720,19.8,5.043211902417679,271,-1.8964868726876447
E02000783,966,Redbridge 033,67.6,27.71599658,58.19391,22.3,29.2,29.8,197.79357657657656,0,0,8.2,14.7,93.5,1,82.5,720,20.5,5.739299610894942,217,-2.0944604040986703
E02000784,1175,Richmond upon Thames 001,42.1,19.18335901,71.89781,6.5,9.8,38.4,629.4825597269624,1,0,0.9,11.1,71.5,6.6,14.3,1260,9.1,3.13231850117096,1463,-1.4723630536292058
E02000785,1073,Richmond upon Thames 002,34.0,13.15789474,72.9819,3.1,8.9,56.4,577.3641436619719,2,1,0.9,9.9,60.9,7.4,12.1,1450,5.8,2.0657276995305165,1370,-2.2198632928663886
E02000786,1491,Richmond upon Thames 003,39.1,13.55072464,70.20846,8.1,10.1,50.4,547.9488422575977,2,0,0.8,10.4,70.9,6.5,11.7,1240,9.8,3.2581684307409113,1546,-1.600759299855448
E02000787,1463,Richmond upon Thames 004,43.9,14.24354244,68.064475,9.3,13.1,124.6,277.18017301038066,2,0,1.6,11.5,92.8,5.4,18.9,1175,11.6,3.4825408618127787,1293,-1.9023709697140088
E02000788,892,Richmond upon Thames 005,29.9,14.15174766,70.65644,3.8,9.9,37.4,706.5478937007874,3,0,0.9,9.7,59.5,7.5,10.4,1405,7.6,2.3282618718303367,1148,-1.8298015438227824
E02000789,1012,Richmond upon Thames 006,33.9,15.83452211,72.557025,6.9,12.2,57.2,276.99513004484305,2,0,1.1,10.9,70.2,6.7,14.3,1280,8.8,2.751392073370455,927,-1.624596769214717
E02000790,565,Richmond upon Thames 007,29.4,13.3938706,73.658425,3.1,7.1,23,410.8145090909091,1,0,0.5,7.4,66.5,7.4,10.1,1675,5.4,1.7277571451638947,896,-2.0004134152262414
E02000791,1035,Richmond upon Thames 008,31.2,11.32404181,73.743895,2.5,13.4,28.9,283.4651264822134,4,0,0.7,8.9,50.7,7.2,12.5,1430,5.1,2.292165583304824,1075,-2.0493014576265574
E02000792,886,Richmond upon Thames 009,37.0,15.64102564,71.80332,2.6,11.8,43.7,243.90346538461537,0,0,0.9,10.7,53.9,7.5,9.9,1375,6.4,2.0491803278688523,1037,-1.9938139653574916
E02000793,629,Richmond upon Thames 010,39.4,14.63654224,64.91532,10.2,10.4,58.7,593.74575,2,0,1.8,14.4,110.3,5.8,22.9,1050,16.8,3.792240300375469,566,-1.521913571121365
E02000794,521,Richmond upon Thames 011,31.8,14.03091558,69.10324,3.3,6.8,62.8,761.0127104874446,0,1,0.9,10.7,99.9,7.4,15.0,1340,10.4,3.010491105367189,716,-2.348344375546505
E02000795,457,Richmond upon Thames 012,35.5,21.16040956,71.112655,3.7,4.7,59.7,113.76357368141592,0,2,0.7,11.0,57.7,7.5,11.5,1340,9.3,2.888141809290954,824,-1.6560708509617168
E02000796,897,Richmond upon Thames 013,47.6,17.00581395,65.589915,15.5,11.9,119.3,384.78245021645023,0,0,2.5,15.3,104.5,4.5,30.4,930,20.4,4.716063788409179,572,-1.7022731239774949
E02000797,977,Richmond upon Thames 014,35.9,8.8639201,70.05973,4.3,12.4,55.6,318.86282,4,0,0.8,8.1,97.3,7.6,10.1,1365,6.4,2.088772845953003,953,-2.488739163552252
E02000798,905,Richmond upon Thames 015,27.7,11.78861789,67.22008,7.1,7.7,55.9,279.65549802371544,0,1,1.3,12.0,101.2,6.3,16.0,1155,13.4,3.4163565225689476,948,-2.1586130701772723
E02000799,437,Richmond upon Thames 016,32.0,15.63342318,70.28731,3.5,8.0,93.8,407.0586735751295,1,0,0.4,8.9,68.6,7.6,10.0,1400,6.2,2.457132755877674,694,-2.3120627909017166
E02000800,582,Richmond upon Thames 017,44.6,16.20029455,66.755895,16.0,10.2,83,238.12682389937103,1,0,1.3,14.9,85.6,5.1,17.0,1000,17.3,4.764660493827161,338,-1.276368705677159
E02000801,534,Richmond upon Thames 018,25.9,11.62255466,73.39399,5.0,8.3,83.2,376.5424395604396,0,0,0.5,8.7,76.8,7.7,8.6,1385,7.9,2.136687376875284,753,-2.1357976407126884
E02000802,573,Richmond upon Thames 019,23.9,13.23692992,70.084365,7.3,9.7,109.4,455.6830843881857,2,0,0.7,13.0,87.3,7.6,10.3,1195,11.4,3.1292517006802725,701,-1.4964013193920966
E02000803,912,Richmond upon Thames 020,40.8,13.21695761,63.843505,14.5,10.5,92.6,421.042768,2,0,1.4,15.6,122.9,5.5,16.3,950,17.6,4.729295955488979,688,-1.9490862779411269
E02000804,789,Richmond upon Thames 021,26.8,14.23611111,69.58241,4.4,9.8,77.4,176.65703878583474,4,0,0.5,11.8,89.2,6.7,9.3,1240,8.4,2.9088835020675887,805,-1.950924476346676
E02000805,1150,Richmond upon Thames 022,43.0,14.46776612,68.86323,7.6,12.3,84.6,457.2435631067961,0,0,0.9,12.3,78.5,7,11.4,1130,10.0,3.051666834525128,1069,-1.3104401141771604
E02000806,796,Richmond upon Thames 023,39.1,11.28165771,68.86827,6.6,8.1,131.5,432.0007862318841,1,0,0.6,13.0,77.2,6.7,11.3,1150,12.5,3.546817997567896,917,-2.138347219342489
E02000807,1676,Southwark 001,41.7,8.947368421,63.60121,14.6,21.1,32.7,228.57654069767443,0,0,1.4,9.1,86.5,4.3,32.2,1245,10.0,3.0102347983142685,1251,-1.5702939558351443
E02000808,2846,Southwark 002,47.8,15.05016722,62.540815,27.7,35.3,67.8,532.339812583668,6,9,1.7,11.3,120.7,2.7,35.9,975,10.8,4.234841193455245,1483,-1.1698739089563543
E02000809,3539,Southwark 003,49.3,10.82802548,68.66965,22.7,30.2,32,525.8738055555556,2,6,1.1,6.7,66.3,3.4,29.4,1335,6.4,2.487864077669903,3238,-2.054922978381438
E02000810,2726,Southwark 004,52.7,16.85499058,61.265555,30.4,32.9,59.7,276.96153727506425,1,2,2.5,14.5,125.5,2.6,38.6,770,19.8,5.574416821815793,878,-1.3132884109366685
E02000812,3013,Southwark 006,44.4,16.51560926,59.289605,30.5,36.0,51.3,213.3734981981982,4,11,2.3,13.6,151.5,2.5,48.0,800,14.4,5.001546870166031,1111,-1.50668079192036
E02000813,2409,Southwark 007,51.4,18.21705426,59.39983,30.5,31.3,59.2,234.32394845360824,2,2,3.2,14.7,125.3,2.5,41.5,750,20.7,5.303118794533349,647,-1.2898819018433794
E02000814,1981,Southwark 008,39.5,11.27717391,63.19462,20.5,25.6,28.8,479.35182082324457,1,1,2.2,9.9,80.3,3.9,32.9,1125,10.8,3.445054303398342,1173,-1.4803873310630722
E02000815,1740,Southwark 009,40.6,17.67955801,60.56674,26.5,37.1,47.7,641.6131623931624,4,5,3.6,9.0,93.3,3.6,50.3,915,9.6,3.6196744024939385,747,-1.61182841047745
E02000816,2372,Southwark 010,49.7,15.59714795,59.255625,28.7,29.2,75.9,451.7368773584905,1,1,2.9,15.4,130.3,2.8,37.4,740,23.8,5.514950166112957,606,-1.277650746146683
E02000817,1823,Southwark 011,52.6,15.38461538,54.95429,31.9,28.1,90.2,237.07509356725143,0,0,3.9,20.4,212.6,2.6,41.2,620,29.9,7.035019455252918,325,-1.1754081879298477
E02000818,2212,Southwark 012,40.0,18.56060606,61.01589,28.5,32.4,84.5,296.5541812080537,3,7,3.9,16.2,142.0,2.6,46.5,700,21.4,6.553883042493673,503,-1.2491942887965013
E02000819,2241,Southwark 013,48.3,19.3236715,59.422255,28.1,34.3,74.9,149.63958333333332,1,0,4.2,15.5,140.8,2.5,50.0,700,20.9,5.6017347307553305,455,-1.3005182279776222
E02000820,2754,Southwark 014,45.4,19.39799331,60.67239,26.1,34.8,88,506.1044142441861,0,4,3.5,14.1,133.1,2.5,44.5,800,17.0,5.831043135380571,697,-1.5311380229111
E02000821,2035,Southwark 015,43.7,22.13868003,56.97169,35.7,34.5,51,195.58968926553672,1,1,6.0,14.6,127.7,2.3,63.8,690,22.6,5.580783938814531,343,-1.1723954353175998
E02000822,2324,Southwark 016,45.9,19.84126984,60.19939,29.8,36.5,41.3,364.3075284090909,1,0,5.5,14.5,113.4,2.2,59.6,645,21.7,5.200098814229249,382,-1.395201080393052
E02000823,2014,Southwark 017,44.1,19.02113459,60.40415,28.4,30.1,30.3,341.4433897435897,1,3,4.7,15.0,100.5,2.4,51.1,765,19.2,5.332643023556821,514,-1.548326772324736
E02000824,2279,Southwark 018,47.7,25.61750176,61.162975,29.5,35.9,38.6,257.32496641791045,0,4,4.4,14.9,134.1,2.3,70.1,660,22.0,5.439899571084841,327,-1.684976889853664
E02000825,2174,Southwark 019,46.0,21.05943152,59.0226,28.9,43.2,32.1,358.1854793103448,0,0,4.7,13.8,92.3,2.1,74.0,695,19.6,5.073068893528183,430,-1.6862288870330906
E02000826,2273,Southwark 020,38.2,20.44247788,59.93548,26.8,33.5,38.5,246.3744126984127,1,0,4.3,13.7,80.6,2.4,57.1,725,17.8,5.175579527197613,490,-1.7566684147655445
E02000827,3031,Southwark 021,37.1,19.44240646,61.77924,23.3,36.6,54.8,239.3792624839949,2,6,4.8,14.2,109.6,2.3,62.9,650,19.0,5.35889872173058,571,-1.5992891254654689
E02000828,2042,Southwark 022,50.6,20.39586919,58.13981,28.9,36.1,37.8,364.2899890410959,2,4,5.5,15.3,104.5,2.2,67.7,685,20.4,5.344517675254643,395,-1.8059451384716825
E02000829,2698,Southwark 023,43.9,16.18969747,57.679615,29.2,33.0,47.1,208.98208612440192,2,1,4.1,17.5,118.2,2.3,58.6,675,20.4,6.948788115715403,590,-1.2036503835061845
E02000830,1987,Southwark 024,44.1,18.09421842,64.23075,14.5,23.1,30.6,240.3858430232558,0,2,2.0,12.6,78.7,3.1,39.1,985,11.6,4.320217711758702,906,-1.6830892377404596
E02000831,2110,Southwark 025,42.5,13.62445415,58.81725,19.7,24.7,41.5,260.268969348659,2,0,2.5,14.2,93.8,2.5,43.5,905,14.3,5.010235965951945,810,-1.2065906514719529
E02000832,2280,Southwark 026,46.8,20.1509434,58.87149,26.9,26.9,34.3,306.34656768558955,0,0,2.9,17.6,104.8,2.3,56.0,710,21.7,6.324231042533753,497,-1.2714022211803455
E02000833,1649,Southwark 027,39.1,16.54545455,65.516955,20.2,24.6,45.7,167.8821221374046,1,0,3.0,11.5,82.5,2.8,52.5,910,14.6,4.008726479410963,480,-1.9076344213149052
E02000834,1936,Southwark 028,39.6,11.75869121,62.957715,12.7,20.0,37.9,144.19736787564767,1,0,1.2,12.2,74.8,3.6,29.8,1145,11.3,4.224429647418404,1030,-1.5281507852264478
E02000835,1239,Southwark 029,46.6,13.31417625,61.760365,17.6,18.6,30.2,470.5955603448276,0,0,2.0,13.7,78.3,2.9,38.6,935,16.6,4.892966360856269,516,-1.3864666934006131
E02000836,1262,Southwark 030,33.9,13.61003861,63.79168,10.0,12.4,30.7,124.61864574898786,0,0,1.2,11.8,70.0,5.4,25.9,1210,11.5,4.124589366102932,955,-1.3352072421392476
E02000837,826,Southwark 031,32.5,20.7852194,73.718395,5.2,8.6,39,302.26779906542055,0,0,0.8,9.3,57.8,6.2,18.7,1480,8.1,2.4390243902439024,1209,-2.1539873949686124
E02000838,1620,Southwark 032,42.3,14.1285956,64.97898,11.3,15.1,40.6,695.7120655737705,1,0,1.4,13.0,84.7,3.9,30.2,1055,13.9,3.958333333333333,852,-1.536497437842887
E02000839,1233,Southwark 033,47.9,16.27246925,67.047055,17.9,15.5,23.1,553.1260344827587,0,1,1.6,14.1,75.9,3.3,36.1,1040,12.7,4.308044224170797,705,-1.8141982570580184
